Location,Y_Coordinate,X_Coordinate
MASTERS COLLISION INC,-81.3927902192239,28.32843832552876
FELD BODY SHOP,-81.39610655408696,28.33645902228219
ROYAL OAKS GOLDENS TAROFCEN FLA,-80.91696676810824,28.986216552333794
TOURIGNY WOODWORKS,-80.09083590562733,26.79750492082457
NEWSGROUP,-81.38727733153584,28.417056986226147
CONSTRUCTION EQUIP PARTS INC,-81.40972689883523,28.582574220476673
ELECTRIC MOTOR REPAIR,-81.38884189218817,28.541383099711965
ACTION TIRE CO,-81.39651228172475,28.49906275573254
ROBERT AUTOMOTIVE MAINT,-81.4329754601482,28.54806971165287
ORLANDO SIGN & MARKINGS SHOP,-81.39471133763816,28.52697198485036
DRY CLEAN USA,-81.47407902840962,28.57827610662883
WHITE DOVE CLEANERS,-81.30814448110931,28.60302353316885
AQUARIUS PRESS,-80.23140586852905,25.90000777544394
SPEEDWING INC,-80.31097361040504,25.74287764945288
NATIONWIDE DISTRIBUTORS,-80.3846068517697,25.65653596032691
GERMFREE LABORATORIES INC,-80.3179926141777,25.811867666940934
DRY CLEANER,-80.16093432071436,25.92573647719487
GOLDEN WRENCH,-80.35250261853274,25.600004612491524
ERICK DRY CLEANERS,-80.31322769422745,25.762453099370006
VICTORS MAGIC CLEANERS,-80.33520261734846,25.745804649530633
SIEGEL OIL CO,-80.24692687123353,25.8419450932603
UNICCO SERVICE CO,-80.28444704543305,25.71028241978028
FLORIDA DEP HWCS 0957 #092,-80.74854364379846,28.39281724565458
WAYNE WHISNANT,-82.89667016301641,30.141672329291545
MARINA TOWN YACHT CLUB,-81.89055434411614,26.660281903784437
STERLING GRAPHICS,-80.31833594780011,25.83444911767855
COMMERCIAL CARRIER INC,-80.3042096090275,25.806326665770086
SKYLAKE WASHBOWL INC,-80.1630581273503,25.944726926311063
BAPTIST HOSPITAL OF MIAMI INC,-80.2044470239506,25.769726880862514
MIAMI TAPE,-80.33018142421413,25.868703598010867
SEMINOLE TUBULAR PRODUCTS CO,-80.25698615123403,25.820436726679382
EXXON CO USA #43800,-80.14722478826491,25.900004693146073
HOLIDAY EXXON,-80.32210261614598,25.866304680658295
RYDER WELDING SERVICE INC,-80.25484859711223,25.89935355183343
ST CLOUD POWER PLANT,-81.30362241330882,28.24165525122569
OSCEOLA AMC JEEP RENAULT,-81.40315577749183,28.321319434418225
STARLING CHEVROLET INC,-81.45875079378239,28.30448359580387
ASPHALT PAVERS INC,-81.4036861395935,28.33782160515557
OSCEOLA COUNTY,-81.35213715152449,28.295537124636763
OSCEOLA DIST SCHOOL TRANSPORT,-81.40045105437224,28.320305823607775
ROYAL BATTERY DIST,-81.40425022313258,28.32188026866916
BELK LINDSEY,-81.39556966889707,28.444594187526945
U S CRANE,-81.37458910586213,28.412796957976084
UNIVERSAL ENGINEERING SCIENCES,-81.44167062764812,28.502935394720073
BETHESDA WOMEN HEALTH CENTER,-80.06894522459238,26.503589736437707
OWSL OSMOSIS WASTE SYSTEMS INC,-80.23000260159812,26.35000480524672
PAT PAULIN & SON PAINTING & DECORAT,-80.06419431175473,26.700229675241633
FPL W PALM BEACH SERVICE CENTER,-80.08389145585117,26.70028267428095
GERBER COLLISON & GLASS - LAKE PARK,-80.0764275675059,26.801700922168664
ANSPACH EFFORT INC,-80.0814941250818,26.8047320346536
DURAGRAPHIX,-80.09172814633926,26.427756994789956
ROADWAY EXPRESS INC,-81.42958357068925,28.54788587809196
SOUTH ORLANDO IMPORTS INC,-81.39554994649774,28.465561692519383
ONE ORLANDO CENTER,-81.37755519483748,28.555320603714325
LEMOYNE ART FOUNDATION,-84.27806699044815,30.443060054192216
SPRING LAKE SERVICES,-81.38083630057179,27.429727272206073
WORLD BOAT MANUFACTURING,-81.7694045474442,26.224706713870777
CARDINAL VILLAGE PARTNERS,-81.6960525388225,30.239332607935655
CHARLOTTE COUNTY PUBLIC SCHOOLS,-82.03061883690496,26.929441856481162
VARNS CITRUS INC,-80.44927508353898,27.446285575514263
PHIL'S JETSKI REPAIR,-80.36694919456467,27.292342178620878
JIMS QUALITY PAINT & BODY,-82.55416709942659,28.776409126853004
SILO BEND 5,-82.35756909941622,27.941755319188758
MP TOTAL CARE PHARMACY,-82.34787309677401,27.941741875617637
GARDEN ST IRON & METAL INC,-81.85297619329077,26.617175005313552
EXXON CO USA #45658,-80.29757555197143,25.80783799980836
HYDRAULICS SALES & SERVICE,-80.25649259497783,25.80322766645081
CARIBBEAN BOX CO,-80.3002803862542,25.8186157802606
T R DRY CLEANERS,-80.20605936224027,25.944412564583914
ALKAZAR CORP DRY CLEANER,-80.33270261669576,25.768904655406125
TIRE DEPOT,-80.23970408990806,25.782101966152332
KENWORTH TRUCK OF S FLORIDA,-80.20675558433625,25.93188569956293
BEST 1 HOUR CLEANERS INC,-80.33090262009625,25.91290469265954
MARKS AUTO BODY,-80.75422781138826,28.35998862696537
WRI DADE INC,-80.34580578167552,25.545595570508254
FISHER SCIENTIFIC BRANCH #30,-81.41397523019208,28.456755300483437
PRINCETON HOSPITAL,-81.43487001729797,28.567558299720385
PEOPLES DRY CLEANERS,-81.34188773964044,28.552064576538747
SPRINGS FASHION CLEANERS,-81.50797804242292,28.707872025587573
TOYOTA OF ORLANDO,-81.42590009743247,28.551875823993022
CUSTOM MOTOR WORKS,-81.29589186577277,28.5831608896481
MASTER MUFFLER,-81.49122692578186,28.672592295990434
EAST CENTRAL FLORIDA RPC,-81.38552800365117,28.610530338638757
SCOTT TOMARAZZO AUTO BODY,-81.37508633345617,28.591980334626523
CMR GRAPHICS INC,-81.31757462148785,28.554861965937704
JIMMY BRYAN MAZDA,-81.30582520269077,28.598297004639214
U S COLD STORAGE,-81.41140561765697,28.44979277115216
PRATER RADIATOR INC,-81.39472772630057,28.514430870767384
SUNOCO SERVICE STATION,-81.4256419017729,28.508380313148127
SUNOCO SERVICE STATION,-81.37678633201293,28.519955316927028
CREATIVE ENGINEERING INC,-81.38119166687717,28.51374295417677
DRYCLEAN USA,-81.5039099255642,28.55343032200967
ORANGE COUNTY TRAFFIC ENGINEERING,-81.42071134438827,28.499555310800375
GUS MACHADO INC,-80.31611372588122,25.866449125878606
SURFSIDE CLEANER INC,-80.12404269772765,25.885906968551907
AIM RIVERSIDE PRESS,-80.15634071610151,26.25942681211943
WAL-MART #1225,-81.75430091440856,30.147799223650104
WALMART SUPERCENTER #1375,-85.20166571252146,30.768001517320155
WAL-MART #1172,-81.44071277135714,30.28636351470664
A & B BODY SHOP INC,-81.58253381072265,30.20721393702405
PREFERRED MATERIALS - SOUTHEAST INC #806,-81.70014253493585,26.504327257943622
WAL-MART #959,-82.1127759400222,28.67730983665335
SEA PRINCESS IMO #9150913,-80.12111367451115,26.116393637470676
BOBS AUTO SALES,-81.57078089409471,30.314039073550912
LAWN EQUIPMENT ETC,-80.11222479808364,26.68972711607188
WALMART SUPERCENTER #908,-81.42466520465561,28.44765668709682
"POLIMIX USA, LLC, PROPOSED AIRPORT PA IX CONCRETE PLANT",-80.24357853573034,25.798446359669065
ECKERD EXPRESS PHOTO,-80.17972479620053,25.863060238296946
PONCE DE LEON CLEANERS,-80.25920942869845,25.757000293525373
K MART STORE #4295,-80.15361367967658,25.92750470001061
BROTHERS SERVICE CENTER INC,-80.19586368938533,25.824699117430157
DRYCLEAN USA,-80.14105811695381,25.78764355369935
PROMO FLYER,-80.25780815130508,25.813088002065772
K MART STORE #3074,-80.42134825200708,25.686910467569067
MAFCO INC,-82.76194782656974,27.896671798965585
AAMCO TRANSMISSIONS,-81.77123445044495,30.247474885839313
FPL COCOA SUBSTATION,-80.72719947026938,28.352809736851725
DAVES PAINT & BODY,-81.71396249242612,30.321207405005364
EMCEE ELECTRONICS INC,-82.43569490292327,27.098632722729047
RAYS USED AUTO PARTS,-80.14111368147336,26.171949206505836
RICKYS AUTO REPAIR,-82.07150085001197,26.966536947856827
PRECISION AUTO BODY WORKS,-80.07583589342408,26.530004853935594
FLORIDA DEP DSCP D188 #139700242,-80.2024856941302,25.95764137381025
GARY WINTER PROPERTY,-81.3761885546836,28.55617199231163
HOLMES COUNTY SCHOOL BOARD,-85.67176204222048,30.791499341533545
RUAN TRANSPORT,-82.41164389655323,28.049981177569155
BS AUTO SALVAGE LLC,-82.04410186935834,28.80862778659805
ED'S AUTO SALVAGE,-82.43994214153065,29.371232049529567
BIELECKI INDUSTRIES INC,-80.30833594385668,25.816393557397213
KENDALL AUTOMOTIVE SHOP,-80.37900262909471,25.69390463593595
WARREN HENRY VOLVO,-80.20437263851706,25.937849424686128
CASTLEBERRY INST & AVIONICS INC,-80.30965861062278,25.79256366214797
UNITED BATHROOM SYSTEMS,-80.30555816614292,25.818615779961778
JARIDA II WAREHOUSES,-80.31720941694593,25.725320200697606
TRUE PHOTO INC,-80.23126092477547,25.956111427497603
DADE COUNTY NORTH TRANSPORTATION,-80.27034838032277,25.920651973061887
NORSE DIESEL REPAIRS FLORIDA INC,-80.20705813615784,25.79622688714293
TWIN SERVICE STATION,-80.23878037034146,25.88283802046285
ARTEMISA SHELL SERVICE,-80.41306127397041,25.533894733450076
WAL-MART #551,-81.67389201161527,29.648061136154908
AXELBAND DECORATIVE,-80.09166923886553,26.811116035884524
RADIOLOGY CONSULTANTS,-80.14655100156757,26.64866379963324
D & K HEALTHCARE RESOURCES INC,-80.22944703830007,26.07056029039612
FAR SOUTH EQUIPMENT INC,-81.98086640620429,27.91183812643677
PRECISION CABINETS,-81.29495853270876,28.581022000172993
MOORES SUWANNEE MARINE,-82.95722571654497,29.584449975114595
COASTAL CONSTRUCTION PROD INC,-81.79528083516401,26.293893647782447
SUNSATIONAL POOL SERVICE INC,-81.35295894103407,28.687184164103797
SIGN SYSTEM,-81.3359911871792,28.722845116838876
ON TIME ENVIRONMENTAL SERVICES INC,-82.38775494300917,27.980875912077778
DRY CLEANERS PLUS,-81.32641609926183,28.648864904893816
GLOBE TRAILERS INC,-82.5248373832107,27.435847969954686
RAYMOND AUTO SERVICE CENTER,-81.42370915684613,30.32770733123381
FPL COCOA BEACH SUBSTATION,-80.60917554678392,28.358979463519823
FLORIDA DEP DSCP D162 179801142,-87.27327789480529,30.38837136905191
WALKER FOOTINGS INC,-81.68808091667721,29.98947149409386
ASO CORPORATION,-82.40620754032994,27.344762978300068
CHARLES BELL PROPERTY - COCOA,-80.76214726053468,28.449874759206413
C & S TRANSMISSION,-80.27876760690718,25.992026713997205
FLOYDS USED PARTS,-81.11231950532752,28.555844748884244
FLORIDA DEP DSCP D183 #5095502359,-80.20166926121543,26.420838157000322
PURITY CHEMICAL TECHNOLOGIES,-80.31117119404439,25.791720689649544
AMOCO SERVICE STATION #2129,-80.28230960438228,25.840460480946156
FRANK SIZEMORE,-81.51254664868753,27.592609753573218
CHAMPS DRY CLEANERS,-81.55722533372058,30.28778351244782
CAL SENSORS,-80.81798616894525,28.524991443291253
ALLSTATE COLLISION AUTOBODY SHOP INC,-80.25257090000134,25.808224167802557
RKJ ENVIROVAC INC,-81.63035891268197,30.32619496353334
"CONTECH CONSTRUCTION PRODUCTS, INC.",-82.72160723026735,27.84885828839127
FINISHMASTER,-80.2763914910934,25.830838005881862
SULLIVAN ELECTRIC & PUMP,-80.07377134001348,26.624184572285717
PETES CORNER INC,-80.25019703808358,25.803310221435353
BURKETT'S AUTO PARTS INC,-81.78665112027753,26.681941050200944
CARLOS U JUAREZ,-81.76350493303026,26.150875835069517
CHRISTIE AUTO WORKS,-82.75739372174704,28.14345647020605
"CARROL BROTHERS CONSTRUCTION, INC.",-80.15385698616238,27.047864871657108
INDIAN RIVER COUNTY FLEET MANAGEMENT,-80.4332804748367,27.669785686674054
SALVATION ARMY,-82.72806003717788,27.825469643229894
SEBASTIAN RIVER HIGH SCHOOL,-80.51319716690061,27.757963484641554
MARTIN COUNTY SCHOOL DISTRICT,-80.2238090935339,27.17095465076701
CAR TECH COLLISION,-81.8622367237868,26.603743362955996
FERNANDINA CLEANERS,-81.46019001322132,30.65955829632021
BRICKELL BAY CLEANERS,-80.380558184817,25.68611574454032
TERRYS PAINT & BODY,-87.27212001026523,30.51535217501072
AMERICAN TRANSMISSION CENTER,-81.32852611339656,29.889309952532447
J & B USED AUTO PARTS INC,-81.1267034547436,28.560930361142425
ECKARD DRUGS #2810,-80.22278037770026,26.3683381438841
BUDGET TRUCK RENTAL,-81.40746078278723,28.436214740712405
E KERCADOS AUTO BODY REPAIR,-81.373025217852,28.474210861658854
CARIBBEAN CUTTING,-80.2608025971406,25.821704670629348
WESTBURRY CLEANERS,-80.41720402822097,25.678911548866996
PAGE AVJET CORP,-80.25598326204631,25.825531838748457
PARVAN PARTS & SERVICE,-80.33870262194912,25.893604687499934
NATIONSRENT,-81.3232808059841,29.88822786858064
PALM BEACH COUNTY SHERIFFS OFFICE,-80.09252123607033,26.671782916942266
SCHOOL DIST OF LEE CTNY,-81.72407176944917,26.696381749835716
PUTNAM RECYCLING CENTER,-81.64861422689562,29.651838915405598
CHARLOTTE CTNY PUBLIC SCHOOLS,-82.03889203310997,26.929727134204207
COOLING SYSTEMS INC,-80.12500257934484,26.678060446226326
SUNRISE AUTO SALES & SALVAGE,-82.57055895802132,30.16500567780523
FULL LINE AUTOMOTIVE BODY SHOP,-80.3975600744856,27.642652681060273
CHI'S BOAT REFINISHING INC,-80.17833591645994,26.252782559752067
WALMART SUPERCENTER #2843,-81.96542337922237,28.96211868776339
MAUDLIN INTERNATIONAL TRUCKS,-82.2075336517479,29.18751201189917
ALBRECHT CABINETS INC,-82.44871263633713,27.33258500185814
PERDIDO BAY CLUBHOUSE,-87.42392679559168,30.327973878343855
TONYS CLEANERS & SHOE REPAIR,-82.83193659606371,27.88289721026686
ALPHA REMARKETING,-80.08972478592752,26.499449290352743
COSTA VICTORIA - IMO #9109031,-80.11500256049351,26.08778251875195
CONRAD YELVINGTON SALES LLC,-81.39182938617917,28.326010547251542
WESTGATE CLEANERS,-81.30918630362994,28.247094141689267
TONY MANZO CAR CARE CENTER,-81.3987810547619,28.327242213973307
HANSON PIPE & PRODUCTS,-81.39498638733566,28.32903490871954
HYATT FARMS,-81.18506403229144,27.806516258387596
G & G AUTO BODY,-82.18318247464153,28.23459628405364
HARRY GLASS CO,-81.63398300207822,30.4880197790563
HJ HEINZ LP,-81.80264081848465,26.665178240682323
SUNBURST SANITATION,-80.11055813678236,26.934727177630133
JAMMAL & ASSOC INC,-80.08971540365147,26.761357995685195
CAMBRIDGE INSTITUTE OF ALLIED HEALTH & TECHNOLOGY,-80.12362298872043,26.438070802004933
J N EQUIPMENT,-80.08833590109707,26.66167155364917
GOODYEAR,-80.07416922397715,26.440004831249848
FLORIDA MACHINERY & EQUIP CO,-80.14766597433264,26.67962294627358
FLORIDA MACHINERY & EQUIP CO,-80.14766597433264,26.67962294627358
CARIBBEAN CUSTOM INC,-80.3674576228926,25.592671609927514
AMOCO SERVICE STATION #60212,-81.41456690209407,28.61882645128241
AMOCO SERVICE STATION #60211,-81.43930302035234,28.617969227746492
L H MOTOR REPAIR INC,-81.375055778539,28.59293311251416
RIDERS PLATING SHOP,-81.40821967548179,28.541613654642735
CENTRAL AUTOMOTIVE,-81.51129029282858,28.669667794364923
RELIABLE MOTORCYCLE SALVAGE,-81.39676078320146,28.536199487546714
MARUKA USA INC,-81.43147154199849,28.50649553505158
MOBIL OIL CORP SS #CWH,-81.20714350566168,28.567271721534542
BIRDSALL INC,-80.36740182236566,25.79934194096959
RYAN INC,-80.14611367957019,26.03528250527725
LOWES OF NAPLES #613,-81.77558796593914,26.21985974070331
T T & R ENTERPRISES INC,-81.78943804220378,30.339872128970153
BROOKER PAINTING,-80.09726852163246,26.937864817162236
ALAN DRY CLEANERS,-80.21623411515833,25.94233161924144
GENERAL BATTERY CORP,-80.24061859377149,25.908656693432068
KENDALL AUTO PARTS INC,-80.33702261583353,25.650380625854254
FLORIDA WIRE FABRIC CO,-80.28523082687123,25.842941925908647
ATLAS CHEMICAL CO,-80.320271475288,25.81728811320707
FACTORS PRINTING PLUS,-81.397047450897,28.59583033520651
POST BUCKLEY SCHUH & JERNIGAN EAD,-81.29802828316531,28.566923774435324
OSCEOLA COUNTY FIRE RESCUE,-81.3978093876894,28.33283666026751
UNISOURCE CONVERTING KISSIMMEE,-81.43756162027826,28.301197762622394
STAR ENTERPRISE,-81.22366405685138,28.24457192078979
TALISMAN SUGAR CORP,-80.73416942411806,26.666671541463096
IMAGE SIGN INC,-80.06776039769443,26.771698554161084
PALM BEACH LINCOLN MERCURY INC,-80.08778034660098,26.708060454722446
CENTURA PAINT MFG INC,-80.0825025593269,26.388338151332462
STAINSAFE INC,-80.07513648325325,26.77912836202305
TU TONE TONYS,-81.37413633021893,28.490355310178266
TITAS CLEANERS,-81.30553631336197,28.590488669205072
COLLIER JAQUAR,-81.42749954224226,28.551806101571696
RENN TECH INC,-80.07722478095808,26.437504831070832
TOXIKON ENVIRONMENTAL SCIENCES,-80.13944703391364,26.926393841046522
PALM BEACH POWER,-80.07638659433688,26.762419497132676
ALL JAX TRUCK REPAIR,-81.76378784021018,30.332794600384904
K MART #3760,-81.90250309839114,26.683060409205535
TESTERION LABORATORIES INC,-81.31145714451631,28.479791808643068
SPARKS PIPER,-81.43865201645332,28.502438949802368
INTERLACHEN COUNTRY CLUB,-81.31950576227251,28.61166367397231
CHEVRON PRODUCTS COMPANY #42164,-81.20827775705548,28.597249006997846
CONTEMPORARY GRAPHICS,-81.39466967240803,28.590949777845914
W MOORE,-81.40615717414606,28.543721155573277
HISTOPATHOLOGY CONSULTANTS,-80.2250025887724,25.926393587054797
O'STEEN'S AUTO BODY INC,-81.53860007994305,30.327600799518017
M T PAINT & BODY SHOP,-80.23733592372338,25.81528244689968
EXQUISITES PAINT & BODY SHOP,-80.23892620243657,25.84533176094273
WESTCHESTER GENERAL HOSPITAL,-80.31792747309791,25.747169928765707
A + COLOR GRAPHICS INC,-80.32944706050739,25.789865772321193
SHUTTLE SERVICE MIA INC,-80.23278036570869,25.78722688452406
NEW DODD PRINTERS INC,-80.28778038432625,25.872032460709722
EURASIAN COMPLETE FOREIGN CAR SER,-80.14783589976471,25.93500470203495
REYS CLEANERS,-80.25838870586152,25.7474018742477
FLORIDA DETROIT DIESEL ALLISON,-80.23311369829052,25.753699097996186
LIL CHAMP FOOD STORES INC,-81.48505997964348,28.666005627592078
GOLDEN TOUCH CLEANERS,-81.48468294655997,28.514674646665533
BUMP SHOP INC,-81.42985301541025,28.554316434833215
IMPORTED ENGINE MACHINE SHOP,-81.37662522355576,28.592341446056086
MAULDIN INTERNATIONAL TRUCKS INC,-81.38613633429543,28.51614976039718
PRECISION METERS INC,-81.39939800149011,28.40514612193087
CREST COLLISION CENTER INC,-80.17128357234331,25.890183689493067
BOULEVARD CLEANERS,-80.25027215169757,25.901617413348173
A 1 CLEANERS & LAUNDRY,-80.47609862439427,25.477542051308294
METRO DADE COUNTY SHOP #3A FLT MGT DIV,-80.18781657860636,25.948040704655078
EXXON RAS #41052,-81.41768642947167,28.59816219627004
LIBERTY CLEANERS,-81.24414965641503,28.596139061359672
CIRCLE K #7046,-81.54225582675643,28.58740810677398
CIRCLE K #4110,-81.36022521626546,28.512505315753106
QUALITY AUTO WORKS INC,-81.12649609366117,28.56033480544987
GLENN JOINER & SON INC,-81.57900305903749,28.55052754178911
CIRCLE K #8615,-81.29400575352577,28.56651088569088
CIRCLE K #7516,-81.45126691251778,28.61101922620612
MITCHELLS CLEANERS,-81.39778814454212,28.53936926544445
NATIONAL CONTROLS INC,-81.41829745777727,28.597638668234975
TEXACO #240251364,-81.74087532822949,28.547458092810725
STAR ENTERPRISE,-81.34510737908236,28.553593659707563
STAR ENTERPRISE,-81.52141971224809,28.67892201873338
LIL' CHAMP FOOD STORE #137,-81.3109752007125,28.49931086927137
TEXACO #24051341,-81.33897401521274,28.523936624244005
BIG J'S AUTO SALES,-81.4218669293608,28.542123098931842
CARLS CLEANERS,-81.34507040722185,28.56765221897013
DODD PRINTERS INC,-80.28940260689785,25.891304688148182
TWIN SERVICE STATION,-80.19635330070162,25.841434205020214
T SQUARE,-80.22555814156921,25.772504658489723
DADE COUNTY KENWOOD ELEMENTARY,-80.32438369630401,25.684810829375472
CRANDON CLEANERS,-80.20835758140208,25.823580672067504
MCNEILL SIGNS INC,-80.12611367896136,26.22333810854107
GULFSIDE PAINTING,-82.53614927265984,27.345992197871563
MCNATT'S CLEANERS,-82.5213636192529,27.944634122582706
THE DE MOYA GROUP INC,-80.2200025920286,26.082782515539932
PERFECTION PAINT & BODY SHOP,-80.30741219278801,25.7477307068566
WALGREENS #4913,-86.42708185082658,30.389419283686742
GAUSE CUSTOM BUILT BOATS,-82.76745791957691,28.170527865375277
BASTIEN FAMILY DRY CLEANERS,-80.195280355669,25.825282450629803
WAKULLA COLLISION CENTER INC,-84.36504989491476,30.212508943297994
PY METAL INC,-81.45001691252868,28.628727564127136
REDDS CLEANERS,-80.28308124001121,25.710576725479502
ROHM & HAAS LAR LABORATORY,-80.33869706033224,25.64978240266691
FIGUEREDO CHEVROLET,-80.16141368174094,25.91669636333424
CORAL GABLES LINCOLN MERCURY,-80.25822995509556,25.734461981960195
BP OIL CO #26174,-80.25827417792689,25.735207092781174
BRICE SOUTHERN INC,-80.28826060687503,25.89397268845115
INDUSTRIAL EQUIPMENT & SUPPLY,-80.20644435808317,25.796301999587932
BP OIL CO #24613,-80.2035025792961,25.75910465581976
BP OIL CO #24003,-80.46270264780163,25.481204579403645
MARITECH SERVICES,-80.16996004933499,26.098668826236334
AMOCO SERVICE STATION #3372,-80.28939141051241,25.809121056031646
AMOCO SERVICE STATION #60186,-80.44620264851497,25.698504635430098
AMOCO SERVICE STATION #6298,-80.39860263565613,25.76050465273859
AMOCO SERVICE STATION #1957,-80.22471950283685,25.819109892974513
SARDINAS CORP,-80.33305817407668,25.818615779795618
AMOCO SERVICE STATION #553,-80.19140257588764,25.801504666538012
AMOCO SERVICE STATION #2283,-80.34350261974245,25.73250464615421
AMOCO SERVICE STATION #851,-80.33450261563299,25.70210463830336
AMOCO SERVICE STATION #43007,-80.39100263298467,25.74490464848642
MAZA LAUNDRY SERVICE INC,-80.23118372641314,25.773840131125134
BARRYS CLEANERS,-80.28061371430218,25.82104633652266
DRY CLEAN USA #21152,-80.46262445358015,25.4789784129515
DADE COUNTY AVOCADO ELEMENTARY,-80.46682009447188,25.494346805530885
DADE COUNTY BANYAN ELEMENTARY,-80.33396675535633,25.74116517634022
DADE COUNTY SHADOWLAWN ELEMENTARY,-80.19874257891884,25.82111892197065
DADE COUNTY EARHART ELEMENTARY,-80.26830057263686,25.877261795456757
DADE COUNTY CORAL TERRACE ELEMENTARY,-80.30608408073483,25.74875442933504
DADE COUNTY CYPRESS ELEMENTARY,-80.37657096198946,25.716468641914386
DADE COUNTY CITRUS GROVE ELEMENTARY,-80.23014067038496,25.776913215319773
DADE COUNTY BRADDOCK G HOLMES SENIOR,-80.43008558908942,25.73348720004771
TIGER MUFFLER,-81.8901914001024,26.666928266146762
USPS JACKSONVILLE PMPC,-81.78573518200443,30.373959443143796
PRIME CO,-81.41890548594226,28.613844422125904
EDDY BROWNING RESIDENCE,-81.7413920533153,30.265839057578404
JOHNNY'S U - PULL - IT,-87.25206166863539,30.44369713179715
ONE PRICE CLEANERS,-80.1514216875648,26.27312464946423
1 HOUR SUPER PHOTO,-80.44389154813949,26.14583808267647
SYLVANIA LIGHTING SERVICES,-82.35860110046589,27.944138264650014
CAMBIRD AUTO BODY,-81.85833641416713,26.50833814404666
CAMBIRD AUTO BODY,-81.85833641416713,26.50833814404666
BRIDGE #050064,-81.07416952733097,26.826116017934254
SUPERIOR TRUCK SALES & SERVICE INC,-81.76366787750932,26.157204919589468
URETHANE TECHNOLOGIES,-81.98577221308152,27.90253793039358
FLOORTECH INC,-82.33475392704767,27.954186851181134
BRUGH RESIDENCE,-81.72111426937137,30.244727942159635
GLADES BOAT STORAGE INC,-81.2902807004987,26.79389378338045
HERNANDEZ DETAILING,-81.76141768214733,26.157979280610544
ST JOHNS PRESS,-81.51555865342378,30.259172395762196
CLASSIC DETAILING & AUTO BODY,-81.6894120170051,28.847240332684247
WALGREENS #1172,-80.21083592916638,26.367782588135146
SHIVER DIESEL INJECTION SERVICE,-84.43180842582686,30.494283783241812
GEMINI BIOTECH,-82.4748708608837,29.7827283961636
JERRYS TIRE & AUTO SERVICE INC,-81.94392932782199,26.496275889495042
HALLETT PONTIAC GMC TRUCK INC,-80.3316778361276,25.646289652314945
WORLD WIDE AIR MARINE F F INC,-80.37278040559507,25.750560205809727
PIONEER AUTOBODY,-80.0597247778771,26.53056040977505
LIFELONG ENGINEERING & DEVELOPMENT INC,-82.7255068810217,28.19857492828109
AA SEPTIC PUMPING INC,-81.7933365156855,30.320561290946554
ADVANCE TRANSPORTATION USA INC,-82.42002736788372,27.95701998801002
"CLARK TRAILER SERVICE, INC",-81.73524733142092,30.327431155321793
EARNHARDT BLDG,-81.86928983753874,26.644386456189366
ABS PUMPS INC,-81.3152334335307,28.800791220132723
MID - CONTINENT ELECTRIC INC,-81.7537810137848,26.163964504444536
DAVES PRECISION AUTO BODY,-82.0065826142208,29.810826582431396
PITMAN PHOTO SUPPLY,-80.3337312249521,25.647044097933744
AIRCRAFT ELECTRIC MOTORS INC,-80.20778035796101,25.76361576763574
GRANVILL COSMETICS MFG INC,-80.14441089551904,25.79440188812928
MIAMI POLICE DEPARTMENT,-80.19750257729842,25.778060216210154
CK CHEVROLET LLC,-81.40480272320413,28.319886684189527
S & S PHOTO INC,-81.5880783320042,28.333811100432456
MOONLIGHT STARTER & GENERATOR,-81.40399986150314,28.305948542356397
"KISSIMMEE, CITY OF - CENTRAL SERVICE",-81.42756467268171,28.293022483332837
PPG FINISHES,-81.43825217671598,28.299171928233367
MORGANS ST CLOUD AUT BODY INC,-81.26758629114151,28.247255253381596
INTERSTATE BRANDS CORP MERITA GARAGE,-81.64982955734057,30.350519246456766
FLORIDA DEP DSCP D286 599501298,-81.40472523401382,28.688060912730837
BELCHER PHARMACEUTICALS,-82.74412145934896,27.883557656980237
CARDINAL HEALTH,-80.22916925722384,25.917504695627027
SUNOCO #0611-6040,-80.46833598285802,25.476949022683733
ACTION AUTOMOTIVE,-85.62968808791766,30.157045338322465
SMITH FARM,-81.34528072867326,27.205282773125948
SCANLON ACURA,-81.86383641633941,26.51542147900012
L&S AUTO BODY WORKS,-80.11000257744342,26.778060471111438
SFWMD - FT LAUDERDALE FIELD STATION,-80.23052737241727,26.089980822721063
FLORIDA POWER & LIGHT CO KEENTOWN SUBSTATION,-82.1295756044619,27.51519058210793
ALL PRO TUNE UP,-87.06397473354099,30.606913451729156
AMERICAN LUBE FAST - SUPER LUBE,-87.06341137179581,30.60708909070729
AUTOMOTIVE ALTERNATIVES OF NW FLORIDA INC,-85.59038913165475,30.136705584949908
FLEET PRO COMMERCIAL,-87.15313035683349,30.950861802830694
FRED ROBINSONS JEEP SPECIALIST,-84.34743576091958,30.464760057275104
GRADY'S AUTOMOTIVE SERVICE,-85.66210073611389,30.172223173957576
TEPE UPHOLSTERY & REFINISHING INC,-82.52586043680033,27.377723538931647
FISHER RESIDENCE,-83.5601425780241,30.144366755916618
ALL PRO IMPORTS OF OCALA,-82.19084936761931,29.14592555781897
FLORIDA DEP DSCP D295 439500749,-80.23571901317942,27.17502306858899
PINCH - A - PENNY,-82.1428825763838,29.178070650042155
SIMONIZ,-81.47185441519319,28.526984205692994
VIATEK SOLUTIONS,-82.52892462331022,28.00664910865388
INTERNATIONAL FOAM SOLUTIONS INCORPORATED,-80.07472477963668,26.438060386423242
FPL MONTEREY SUBSTATION,-80.24000262599813,27.167227232607615
FPL SPRINGTREE SUBSTATION,-80.26726505181075,26.179883706288678
